,0
379,-2.3300000000000005
380,-2.3000000000000007
381,-0.15
382,-0.01
383,-4.4
384,-0.24
385,-5.390000000000001
386,-0.3700000000000001
387,-1.9000000000000012
388,-0.03
389,-0.18000000000000002
390,-6.360000000000002
391,-4.31
392,0.0
393,-0.45999999999999996
394,-26.099999999999998
395,-0.19
396,-0.27
397,-0.49000000000000005
398,-0.06
399,-3.7299999999999995
400,-8.31
401,-5.540000000000002
402,-7.510000000000002
403,0.0
404,-0.7000000000000001
405,-2.960000000000001
406,-1.3700000000000006
407,0.0
408,-0.04
409,-0.04
410,-4.759999999999997
411,-0.8600000000000003
412,-3.34
413,-7.330000000000001
414,-3.6900000000000004
415,-3.7600000000000002
416,-18.34
417,-4.04
418,-3.01
419,-1.1800000000000008
420,-4.890000000000001
421,-2.4700000000000006
422,-1.5400000000000005
423,-8.660000000000004
424,-4.920000000000003
425,-39.69
426,-8.410000000000002
427,-15.44999999999999
428,-8.140000000000002
429,-8.14
430,-50.959999999999994
431,-13.480000000000008
432,-4.3
433,-1.3300000000000007
434,-0.21000000000000002
435,-23.419999999999998
436,-1.620000000000001
437,-0.6000000000000002
438,-3.1
439,-0.9900000000000005
440,-2.7500000000000018
441,-7.4799999999999995
442,-0.04
443,-44.830000000000005
444,-8.520000000000003
445,-42.86
446,-35.54
447,-6.74
448,-19.520000000000003
449,0.0
450,-29.180000000000003
451,-38.52000000000001
452,-18.060000000000002
453,-49.379999999999995
454,0.0
455,-0.41000000000000003
456,-1.4200000000000008
457,-60.459999999999994
458,-0.43000000000000016
459,0.0
460,-3.130000000000001
461,-1.740000000000001
462,-4.24
463,-5.400000000000002
464,-10.070000000000002
465,-5.149999999999999
466,-0.14
467,-0.29000000000000004
468,-0.18000000000000002
469,-5.6899999999999995
470,-0.03
471,-4.45
472,-5.010000000000001
473,-3.229999999999999
474,0.0
475,-2.9499999999999993
476,-10.78
477,-16.310000000000002
478,-6.5
479,-0.2700000000000001
480,-2.9299999999999997
481,-0.17000000000000004
482,0.0
483,-0.22000000000000006
484,-5.68
485,-2.690000000000001
486,-19.450000000000006
487,-0.4
488,-0.4100000000000001
489,-0.09000000000000001
490,0.0
491,-0.3700000000000001
492,-11.780000000000008
493,-10.980000000000002
494,-1.1400000000000003
495,-2.3200000000000003
496,-3.9499999999999997
497,-0.04
498,-0.6300000000000002
499,-2.6900000000000004
500,-48.21000000000001
501,-2.4600000000000017
502,-2.220000000000001
503,-5.66
504,-3.4400000000000004
505,-0.7500000000000003
506,-33.66
507,-27.299999999999997
508,0.0
509,-4.089999999999999
510,-0.07
511,-8.530000000000001
512,-7.339999999999998
513,-4.57
514,-1.1700000000000006
515,-0.21999999999999997
516,-1.960000000000001
517,-1.8700000000000012
518,-11.569999999999995
519,-2.37
520,-22.100000000000005
521,-6.299999999999999
522,-4.470000000000001
523,-0.25999999999999995
524,-0.5700000000000001
525,0.0
526,-5.560000000000001
527,-3.19
528,0.0
529,-3.51
530,-5.170000000000001
531,-2.9399999999999995
532,-0.03
533,-5.209999999999999
534,-0.7400000000000002
535,-1.5800000000000012
536,-6.460000000000002
537,0.0
538,-7.240000000000001
539,-0.4600000000000002
540,-7.310000000000002
541,-34.829999999999984
542,-45.96
543,-13.449999999999998
544,0.0
545,-6.699999999999999
546,-11.569999999999999
547,-1.8100000000000012
548,-41.489999999999995
549,-3.6299999999999994
550,-0.8800000000000006
551,-6.760000000000002
552,-10.040000000000003
553,-43.79
554,-1.1000000000000005
555,-3.8
556,-8.45
557,-1.750000000000001
558,-0.25
559,-3.280000000000001
560,0.0
561,-50.33999999999999
562,-32.69
563,-54.92000000000001
564,-2.5900000000000003
565,-40.07000000000001
566,0.0
567,-45.739999999999995
568,-7.899999999999999
569,0.0
570,-75.34
571,-64.68
572,-22.969999999999995
573,-4.33
574,-30.689999999999994
575,-11.389999999999995
576,-30.560000000000002
577,-0.08
578,-9.930000000000003
579,0.0
580,-3.6500000000000004
581,-7.83
582,-0.13
583,-7.320000000000003
584,-35.25
585,-0.9800000000000005
586,-0.01
587,-32.03
588,-40.790000000000006
589,-39.04
590,-38.66999999999999
591,-4.3999999999999995
592,-35.519999999999996
593,-1.7700000000000011
594,-12.069999999999997
595,-2.5100000000000007
596,-6.900000000000001
597,-4.819999999999998
598,-1.4700000000000009
599,0.0
600,-0.6800000000000002
601,-0.32999999999999996
602,-6.780000000000002
603,0.0
604,0.0
605,-1.0200000000000005
606,-36.93000000000001
607,0.0
608,-0.6000000000000001
609,-3.1199999999999997
610,-2.2000000000000006
611,-0.6900000000000003
612,0.0
613,0.0
614,-0.27
615,0.0
616,-3.5900000000000007
617,-1.8400000000000014
618,-17.55
619,-13.980000000000004
620,-6.189999999999999
621,-11.090000000000005
622,-3.8000000000000007
623,-1.2700000000000005
624,-0.02
625,-37.42
626,-1.880000000000001
627,-8.17
628,-0.09
629,-3.37
630,-2.4699999999999998
631,-11.189999999999998
632,-3.8700000000000006
633,-7.310000000000002
634,-5.3500000000000005
635,-3.8499999999999988
636,-0.16999999999999998
637,-2.8600000000000008
638,-43.510000000000005
639,-3.109999999999999
640,-2.0400000000000014
641,-0.8100000000000005
642,-11.410000000000005
643,-0.2
644,-9.83
645,-2.49
646,-3.6699999999999986
647,-3.330000000000002
648,0.0
649,-38.60000000000001
650,-2.240000000000001
651,-8.530000000000001
652,-0.55
653,-0.5300000000000002
654,-6.990000000000001
655,-1.8800000000000012
656,-1.610000000000001
657,-4.860000000000001
658,-20.480000000000004
659,-4.699999999999999
660,-2.78
661,-2.939999999999999
662,-2.2500000000000013
663,-11.159999999999997
664,-11.379999999999999
665,-1.2800000000000007
666,-3.2899999999999996
667,-3.8099999999999996
668,-1.3
669,0.0
670,-0.25
671,-11.400000000000002
672,-25.3
673,-3.8699999999999997
674,-0.05
675,-8.68
676,-7.770000000000002
677,-3.2800000000000016
678,0.0
679,-0.6500000000000001
680,-0.22000000000000003
681,0.0
682,-2.010000000000001
683,-0.5000000000000002
684,-1.600000000000001
685,-9.469999999999999
686,-4.9799999999999995
687,0.0
688,-1.0800000000000005
689,-2.500000000000001
690,-0.13999999999999999
691,-6.600000000000003
692,-5.700000000000003
693,-2.040000000000001
694,0.0
695,-6.65
696,-0.7400000000000004
697,-1.6800000000000008
698,-14.18
699,-9.600000000000001
700,-1.1600000000000006
701,-9.7
702,-0.6300000000000002
703,-3.3900000000000006
704,-8.160000000000002
705,-4.650000000000001
706,-27.499999999999996
707,-29.289999999999996
708,-4.04
709,-37.94000000000001
710,-4.560000000000001
711,-7.980000000000005
712,-18.699999999999996
713,-6.940000000000001
714,-31.270000000000003
715,-4.449999999999999
716,-16.240000000000002
717,-33.169999999999995
718,-20.580000000000002
719,-12.07
720,-14.949999999999996
721,-4.51
722,0.0
723,-3.4800000000000004
724,-33.23
725,-23.390000000000004
726,-30.889999999999997
727,-9.470000000000008
728,-16.270000000000007
